provincia_nombre,casos,prop_masc,prop_joven,edad_media,anio,mes,region,cluster_territorial,perfil_dominante,lag1,lag2,lag3,roll3_mean,roll3_std,umbral_alerta,alerta
Corrientes,0,0.8145557022342736,0.45382823525680666,37.92985387628245,2017,9,NEA,0,1,4.0,5.0,1.0,3.3333333333333335,2.081665999466132,10.0,0
Corrientes,8,0.875,0.625,37.625,2017,10,NEA,0,1,0.0,4.0,5.0,3.0,2.64575131106459,10.0,0
Corrientes,2,1.0,0.5,29.5,2017,11,NEA,0,1,8.0,0.0,4.0,4.0,4.0,10.0,0
Corrientes,8,0.875,0.75,32.0,2017,12,NEA,0,1,2.0,8.0,0.0,3.3333333333333335,4.163331998932265,10.0,0
Corrientes,13,0.9230769230769231,0.46153846153846156,41.23076923076923,2018,1,NEA,0,1,8.0,2.0,8.0,6.0,3.4641016151377553,10.0,1
Corrientes,11,1.0,0.45454545454545453,35.63636363636363,2018,2,NEA,0,1,13.0,8.0,2.0,7.666666666666667,5.507570547286103,10.0,1
Corrientes,7,0.7142857142857143,0.2857142857142857,42.0,2018,3,NEA,0,1,11.0,13.0,8.0,10.666666666666666,2.516611478423585,10.0,0
Corrientes,9,0.6666666666666666,0.2222222222222222,40.888888888888886,2018,4,NEA,0,1,7.0,11.0,13.0,10.333333333333334,3.0550504633038953,10.0,0
Corrientes,6,0.8333333333333334,0.5,44.5,2018,5,NEA,0,1,9.0,7.0,11.0,9.0,2.000000000000003,10.0,0
Corrientes,2,1.0,0.5,47.0,2018,6,NEA,0,1,6.0,9.0,7.0,7.333333333333333,1.5275252316519505,10.0,0
Corrientes,3,0.3333333333333333,0.3333333333333333,33.666666666666664,2018,7,NEA,0,1,2.0,6.0,9.0,5.666666666666667,3.5118845842842483,10.0,0
Corrientes,3,0.6666666666666666,0.6666666666666666,37.0,2018,8,NEA,0,1,3.0,2.0,6.0,3.6666666666666665,2.081665999466136,10.0,0
Corrientes,3,1.0,0.6666666666666666,35.333333333333336,2018,9,NEA,0,1,3.0,3.0,2.0,2.6666666666666665,0.5773502691896374,10.0,0
Corrientes,5,1.0,0.2,47.0,2018,10,NEA,0,1,3.0,3.0,3.0,3.0,0.0,10.0,0
Corrientes,10,1.0,0.3,44.0,2018,11,NEA,0,1,5.0,3.0,3.0,3.6666666666666665,1.1547005383792517,10.0,0
Corrientes,9,0.6666666666666666,0.5555555555555556,38.111111111111114,2018,12,NEA,0,1,10.0,5.0,3.0,6.0,3.605551275463989,10.0,0
Corrientes,16,0.8125,0.5,38.875,2019,1,NEA,0,1,9.0,10.0,5.0,8.0,2.6457513110645907,10.0,1
Corrientes,12,0.8333333333333334,0.25,49.916666666666664,2019,2,NEA,0,1,16.0,9.0,10.0,11.666666666666666,3.785938897200183,10.0,1
Corrientes,3,1.0,0.6666666666666666,30.333333333333332,2019,3,NEA,0,1,12.0,16.0,9.0,12.333333333333334,3.511884584284247,10.0,0
Corrientes,9,0.7777777777777778,0.4444444444444444,33.111111111111114,2019,4,NEA,0,1,3.0,12.0,16.0,10.333333333333334,6.658328118479393,10.0,0
Corrientes,11,1.0,0.36363636363636365,39.27272727272727,2019,5,NEA,0,1,9.0,3.0,12.0,8.0,4.582575694955841,10.0,1
Corrientes,3,0.6666666666666666,0.3333333333333333,38.666666666666664,2019,6,NEA,0,1,11.0,9.0,3.0,7.666666666666667,4.163331998932266,10.0,0
Corrientes,8,1.0,0.25,40.75,2019,7,NEA,0,1,3.0,11.0,9.0,7.666666666666667,4.163331998932265,10.0,0
Corrientes,10,0.8,0.2,46.5,2019,8,NEA,0,1,8.0,3.0,11.0,7.333333333333333,4.041451884327381,10.0,0
Corrientes,9,0.8888888888888888,0.3333333333333333,35.333333333333336,2019,9,NEA,0,1,10.0,8.0,3.0,7.0,3.605551275463989,10.0,0
Corrientes,13,0.9230769230769231,0.6153846153846154,32.38461538461539,2019,10,NEA,0,1,9.0,10.0,8.0,9.0,0.9999999999999991,10.0,1
Corrientes,15,0.7333333333333333,0.4666666666666667,37.0,2019,11,NEA,0,1,13.0,9.0,10.0,10.666666666666666,2.0816659994661326,10.0,1
Corrientes,10,1.0,0.6,32.5,2019,12,NEA,0,1,15.0,13.0,9.0,12.333333333333334,3.055050463303893,10.0,0
Corrientes,18,0.9444444444444444,0.5,35.333333333333336,2020,1,NEA,0,1,10.0,15.0,13.0,12.666666666666666,2.5166114784235822,10.0,1
Corrientes,4,0.75,0.25,48.25,2020,2,NEA,0,1,18.0,10.0,15.0,14.333333333333334,4.04145188432738,10.0,0
Corrientes,2,1.0,1.0,19.5,2020,3,NEA,0,1,4.0,18.0,10.0,10.666666666666666,7.023769168568492,10.0,0
Corrientes,1,0.0,0.0,67.0,2020,4,NEA,0,1,2.0,4.0,18.0,8.0,8.717797887081348,10.0,0
Corrientes,2,1.0,0.5,34.5,2020,5,NEA,0,1,1.0,2.0,4.0,2.3333333333333335,1.5275252316519468,10.0,0
Corrientes,2,1.0,0.5,32.0,2020,6,NEA,0,1,2.0,1.0,2.0,1.6666666666666667,0.5773502691896261,10.0,0
Corrientes,2,1.0,0.0,52.0,2020,7,NEA,0,1,2.0,2.0,1.0,1.6666666666666667,0.5773502691896261,10.0,0
Corrientes,1,1.0,0.0,32.0,2020,8,NEA,0,1,2.0,2.0,2.0,2.0,0.0,10.0,0
Corrientes,0,0.8145557022342736,0.45382823525680666,37.92985387628245,2020,9,NEA,0,1,1.0,2.0,2.0,1.6666666666666667,0.5773502691896258,10.0,0
Corrientes,2,1.0,0.5,32.0,2020,10,NEA,0,1,0.0,1.0,2.0,1.0,1.0,10.0,0
Corrientes,1,1.0,1.0,27.0,2020,11,NEA,0,1,2.0,0.0,1.0,1.0,1.0,10.0,0
Corrientes,1,0.0,1.0,17.0,2020,12,NEA,0,1,1.0,2.0,0.0,1.0,1.0,10.0,0
Corrientes,4,1.0,0.25,47.0,2021,1,NEA,0,1,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,10.0,0
Corrientes,4,0.5,0.5,44.5,2021,2,NEA,0,1,4.0,1.0,1.0,2.0,1.7320508075688772,10.0,0
Corrientes,5,1.0,0.6,28.0,2021,3,NEA,0,1,4.0,4.0,1.0,3.0,1.7320508075688772,10.0,0
Corrientes,5,1.0,0.4,41.0,2021,4,NEA,0,1,5.0,4.0,4.0,4.333333333333333,0.5773502691896258,10.0,0
Corrientes,6,0.8333333333333334,0.6666666666666666,30.333333333333332,2021,5,NEA,0,1,5.0,5.0,4.0,4.666666666666667,0.5773502691896258,10.0,0
Corrientes,3,1.0,0.3333333333333333,37.0,2021,6,NEA,0,1,6.0,5.0,5.0,5.333333333333333,0.5773502691896258,10.0,0
Corrientes,7,0.5714285714285714,0.42857142857142855,34.857142857142854,2021,7,NEA,0,1,3.0,6.0,5.0,4.666666666666667,1.5275252316519468,10.0,0
Corrientes,11,0.8181818181818182,0.6363636363636364,26.545454545454547,2021,8,NEA,0,1,7.0,3.0,6.0,5.333333333333333,2.081665999466133,10.0,1
Corrientes,7,0.7142857142857143,0.42857142857142855,37.0,2021,9,NEA,0,1,11.0,7.0,3.0,7.0,4.0,10.0,0
Corrientes,9,0.8888888888888888,0.5555555555555556,33.111111111111114,2021,10,NEA,0,1,7.0,11.0,7.0,8.333333333333334,2.3094010767585034,10.0,0
Corrientes,8,0.625,0.5,34.5,2021,11,NEA,0,1,9.0,7.0,11.0,9.0,2.0,10.0,0
Corrientes,2,1.0,0.5,29.5,2021,12,NEA,0,1,8.0,9.0,7.0,8.0,1.0,10.0,0
Corrientes,7,0.8571428571428571,0.2857142857142857,46.285714285714285,2022,1,NEA,0,1,2.0,8.0,9.0,6.333333333333333,3.785938897200183,10.0,0
Corrientes,4,1.0,0.5,47.0,2022,2,NEA,0,1,7.0,2.0,8.0,5.666666666666667,3.214550253664319,10.0,0
Corrientes,3,0.3333333333333333,0.6666666666666666,40.333333333333336,2022,3,NEA,0,1,4.0,7.0,2.0,4.333333333333333,2.5166114784235836,10.0,0
Corrientes,3,0.6666666666666666,0.3333333333333333,28.666666666666668,2022,4,NEA,0,1,3.0,4.0,7.0,4.666666666666667,2.0816659994661335,10.0,0
Corrientes,5,0.8,0.2,38.0,2022,5,NEA,0,1,3.0,3.0,4.0,3.3333333333333335,0.5773502691896297,10.0,0
Corrientes,1,1.0,0.0,77.0,2022,6,NEA,0,1,5.0,3.0,3.0,3.6666666666666665,1.1547005383792517,10.0,0
Corrientes,8,0.875,0.375,29.5,2022,7,NEA,0,1,1.0,5.0,3.0,3.0,2.0,10.0,0
Corrientes,5,0.2,0.0,38.0,2022,8,NEA,0,1,8.0,1.0,5.0,4.666666666666667,3.511884584284246,10.0,0
Corrientes,5,0.8,0.4,43.0,2022,9,NEA,0,1,5.0,8.0,1.0,4.666666666666667,3.511884584284246,10.0,0
Corrientes,6,0.5,0.5,37.0,2022,10,NEA,0,1,5.0,5.0,8.0,6.0,1.7320508075688767,10.0,0
Corrientes,7,0.8571428571428571,0.2857142857142857,45.57142857142857,2022,11,NEA,0,1,6.0,5.0,5.0,5.333333333333333,0.5773502691896258,10.0,0
Corrientes,3,0.6666666666666666,0.3333333333333333,42.0,2022,12,NEA,0,1,7.0,6.0,5.0,6.0,1.0,10.0,0
Córdoba,21,0.6666666666666666,0.42857142857142855,36.76190476190476,2017,4,Centro,1,0,21.0,16.0,28.0,21.666666666666668,6.027713773341708,23.0,0
Córdoba,16,0.8125,0.375,44.1875,2017,5,Centro,1,0,21.0,21.0,16.0,19.333333333333332,2.8867513459481304,23.0,0
Córdoba,17,0.6470588235294118,0.0,50.23529411764706,2017,6,Centro,1,0,16.0,21.0,21.0,19.333333333333332,2.886751345948128,23.0,0
Córdoba,8,0.875,0.5,34.5,2017,7,Centro,1,0,17.0,16.0,21.0,18.0,2.64575131106459,23.0,0
Córdoba,16,0.9375,0.375,38.5625,2017,8,Centro,1,0,8.0,17.0,16.0,13.666666666666666,4.932882862316247,23.0,0
Córdoba,22,0.8636363636363636,0.3181818181818182,34.5,2017,9,Centro,1,0,16.0,8.0,17.0,13.666666666666666,4.932882862316247,23.0,0
Córdoba,12,0.6666666666666666,0.5,39.083333333333336,2017,10,Centro,1,0,22.0,16.0,8.0,15.333333333333334,7.023769168568491,23.0,0
Córdoba,23,0.6521739130434783,0.43478260869565216,47.0,2017,11,Centro,1,0,12.0,22.0,16.0,16.666666666666668,5.033222956847165,23.0,0
Córdoba,27,0.8518518518518519,0.2962962962962963,45.7037037037037,2017,12,Centro,1,0,23.0,12.0,22.0,19.0,6.0827625302982185,23.0,1
Córdoba,21,0.6666666666666666,0.2857142857142857,46.76190476190476,2018,1,Centro,1,0,27.0,23.0,12.0,20.666666666666668,7.767453465154028,23.0,0
Córdoba,19,0.6842105263157895,0.42105263157894735,37.526315789473685,2018,2,Centro,1,0,21.0,27.0,23.0,23.666666666666668,3.055050463303889,23.0,0
Córdoba,20,0.85,0.4,38.0,2018,3,Centro,1,0,19.0,21.0,27.0,22.333333333333332,4.163331998932262,23.0,0
Córdoba,14,0.7142857142857143,0.14285714285714285,55.57142857142857,2018,4,Centro,1,0,20.0,19.0,21.0,20.0,0.999999999999984,23.0,0
Córdoba,23,0.6956521739130435,0.5217391304347826,36.34782608695652,2018,5,Centro,1,0,14.0,20.0,19.0,17.666666666666668,3.2145502536643136,23.0,0
Córdoba,18,0.6666666666666666,0.3888888888888889,40.611111111111114,2018,6,Centro,1,0,23.0,14.0,20.0,19.0,4.582575694955837,23.0,0
Córdoba,26,0.8846153846153846,0.2692307692307692,46.80769230769231,2018,7,Centro,1,0,18.0,23.0,14.0,18.333333333333332,4.509249752822891,23.0,1
Córdoba,15,0.9333333333333333,0.13333333333333333,45.666666666666664,2018,8,Centro,1,0,26.0,18.0,23.0,22.333333333333332,4.041451884327378,23.0,0
Córdoba,19,0.8947368421052632,0.3684210526315789,45.421052631578945,2018,9,Centro,1,0,15.0,26.0,18.0,19.666666666666668,5.686240703077325,23.0,0
Córdoba,30,0.6666666666666666,0.26666666666666666,44.666666666666664,2018,10,Centro,1,0,19.0,15.0,26.0,20.0,5.56776436283002,23.0,1
Córdoba,21,0.7619047619047619,0.23809523809523808,41.285714285714285,2018,11,Centro,1,0,30.0,19.0,15.0,21.333333333333332,7.767453465154028,23.0,0
Córdoba,26,0.7307692307692307,0.5384615384615384,37.38461538461539,2018,12,Centro,1,0,21.0,30.0,19.0,23.333333333333332,5.859465277082315,23.0,1
Córdoba,23,0.8260869565217391,0.391304347826087,41.34782608695652,2019,1,Centro,1,0,26.0,21.0,30.0,25.666666666666668,4.509249752822893,23.0,0
Córdoba,19,0.6842105263157895,0.21052631578947367,49.10526315789474,2019,2,Centro,1,0,23.0,26.0,21.0,23.333333333333332,2.5166114784235827,23.0,0
Córdoba,26,0.8461538461538461,0.3076923076923077,41.42307692307692,2019,3,Centro,1,0,19.0,23.0,26.0,22.666666666666668,3.5118845842842465,23.0,1
Córdoba,29,0.6896551724137931,0.27586206896551724,47.172413793103445,2019,4,Centro,1,0,26.0,19.0,23.0,22.666666666666668,3.5118845842842465,23.0,1
Córdoba,24,0.75,0.5416666666666666,38.25,2019,5,Centro,1,0,29.0,26.0,19.0,24.666666666666668,5.131601439446884,23.0,1
Córdoba,9,0.6666666666666666,0.3333333333333333,43.111111111111114,2019,6,Centro,1,0,24.0,29.0,26.0,26.333333333333332,2.516611478423581,23.0,0
Córdoba,21,0.7619047619047619,0.47619047619047616,41.76190476190476,2019,7,Centro,1,0,9.0,24.0,29.0,20.666666666666668,10.408329997330663,23.0,0
Córdoba,21,0.9523809523809523,0.3333333333333333,47.95238095238095,2019,8,Centro,1,0,21.0,9.0,24.0,18.0,7.937253933193772,23.0,0
Córdoba,23,0.782608695652174,0.5217391304347826,39.608695652173914,2019,9,Centro,1,0,21.0,21.0,9.0,17.0,6.928203230275509,23.0,0
Córdoba,20,0.95,0.35,46.5,2019,10,Centro,1,0,23.0,21.0,21.0,21.666666666666668,1.154700538379251,23.0,0
Córdoba,23,0.7391304347826086,0.391304347826087,38.08695652173913,2019,11,Centro,1,0,20.0,23.0,21.0,21.333333333333332,1.5275252316519456,23.0,0
Córdoba,19,0.7894736842105263,0.42105263157894735,43.578947368421055,2019,12,Centro,1,0,23.0,20.0,23.0,22.0,1.7320508075688765,23.0,0
Córdoba,22,0.8181818181818182,0.36363636363636365,41.09090909090909,2020,1,Centro,1,0,19.0,23.0,20.0,20.666666666666668,2.0816659994661326,23.0,0
Córdoba,21,0.8095238095238095,0.23809523809523808,45.80952380952381,2020,2,Centro,1,0,22.0,19.0,23.0,21.333333333333332,2.0816659994661326,23.0,0
Córdoba,18,0.7222222222222222,0.3888888888888889,42.27777777777778,2020,3,Centro,1,0,21.0,22.0,19.0,20.666666666666668,1.5275252316519456,23.0,0
Córdoba,20,0.95,0.4,40.0,2020,4,Centro,1,0,18.0,21.0,22.0,20.333333333333332,2.0816659994661313,23.0,0
Córdoba,10,0.8,0.5,40.5,2020,5,Centro,1,0,20.0,18.0,21.0,19.666666666666668,1.5275252316519439,23.0,0
Córdoba,8,0.875,0.375,36.375,2020,6,Centro,1,0,10.0,20.0,18.0,16.0,5.2915026221291805,23.0,0
Córdoba,11,0.6363636363636364,0.2727272727272727,38.36363636363637,2020,7,Centro,1,0,8.0,10.0,20.0,12.666666666666666,6.429100507328636,23.0,0
Córdoba,10,0.8,0.5,35.0,2020,8,Centro,1,0,11.0,8.0,10.0,9.666666666666666,1.5275252316519445,23.0,0
Córdoba,6,0.8333333333333334,0.16666666666666666,54.5,2020,9,Centro,1,0,10.0,11.0,8.0,9.666666666666666,1.5275252316519445,23.0,0
Córdoba,21,0.9047619047619048,0.3333333333333333,44.142857142857146,2020,10,Centro,1,0,6.0,10.0,11.0,9.0,2.6457513110645894,23.0,0
Córdoba,24,0.7916666666666666,0.5416666666666666,40.958333333333336,2020,11,Centro,1,0,21.0,6.0,10.0,12.333333333333334,7.767453465154029,23.0,1
Córdoba,22,0.8181818181818182,0.2727272727272727,41.09090909090909,2020,12,Centro,1,0,24.0,21.0,6.0,17.0,9.643650760992955,23.0,0
Córdoba,23,0.9565217391304348,0.43478260869565216,36.130434782608695,2021,1,Centro,1,0,22.0,24.0,21.0,22.333333333333332,1.5275252316519512,23.0,0
Córdoba,18,0.7777777777777778,0.3333333333333333,34.77777777777778,2021,2,Centro,1,0,23.0,22.0,24.0,23.0,1.0000000000000075,23.0,0
Córdoba,25,0.84,0.52,38.2,2021,3,Centro,1,0,18.0,23.0,22.0,21.0,2.6457513110645934,23.0,1
Córdoba,20,0.9,0.35,45.0,2021,4,Centro,1,0,25.0,18.0,23.0,22.0,3.6055512754639913,23.0,0
Córdoba,17,0.6470588235294118,0.17647058823529413,50.8235294117647,2021,5,Centro,1,0,20.0,25.0,18.0,21.0,3.6055512754639913,23.0,0
Córdoba,20,0.65,0.4,38.0,2021,6,Centro,1,0,17.0,20.0,25.0,20.666666666666668,4.041451884327382,23.0,0
Córdoba,24,0.875,0.20833333333333334,45.541666666666664,2021,7,Centro,1,0,20.0,17.0,20.0,19.0,1.7320508075688834,23.0,1
Córdoba,18,0.8333333333333334,0.5,38.111111111111114,2021,8,Centro,1,0,24.0,20.0,17.0,20.333333333333332,3.5118845842842497,23.0,0
Córdoba,18,0.7777777777777778,0.2777777777777778,41.44444444444444,2021,9,Centro,1,0,18.0,24.0,20.0,20.666666666666668,3.055050463303898,23.0,0
Córdoba,29,0.7931034482758621,0.3103448275862069,47.0,2021,10,Centro,1,0,18.0,18.0,24.0,20.0,3.464101615137759,23.0,1
Córdoba,33,0.8181818181818182,0.48484848484848486,40.78787878787879,2021,11,Centro,1,0,29.0,18.0,18.0,21.666666666666668,6.350852961085883,23.0,1
Córdoba,29,0.7241379310344828,0.2413793103448276,39.241379310344826,2021,12,Centro,1,0,33.0,29.0,18.0,26.666666666666668,7.767453465154028,23.0,1
Córdoba,25,0.8,0.28,46.4,2022,1,Centro,1,0,29.0,33.0,29.0,30.333333333333332,2.309401076758498,23.0,1
Córdoba,31,0.7741935483870968,0.41935483870967744,39.41935483870968,2022,2,Centro,1,0,25.0,29.0,33.0,29.0,3.9999999999999973,23.0,1
Córdoba,25,0.72,0.36,41.2,2022,3,Centro,1,0,31.0,25.0,29.0,28.333333333333332,3.0550504633038904,23.0,1
Córdoba,18,0.8888888888888888,0.3333333333333333,40.888888888888886,2022,4,Centro,1,0,25.0,31.0,25.0,27.0,3.4641016151377517,23.0,0
Córdoba,15,0.7333333333333333,0.2,43.333333333333336,2022,5,Centro,1,0,18.0,25.0,31.0,24.666666666666668,6.506407098647711,23.0,0
Córdoba,15,0.8,0.4,42.666666666666664,2022,6,Centro,1,0,15.0,18.0,25.0,19.333333333333332,5.131601439446883,23.0,0
Córdoba,17,0.6470588235294118,0.47058823529411764,39.05882352941177,2022,7,Centro,1,0,15.0,15.0,18.0,16.0,1.732050807568872,23.0,0
Córdoba,17,0.7647058823529411,0.35294117647058826,43.1764705882353,2022,8,Centro,1,0,17.0,15.0,15.0,15.666666666666666,1.1547005383792517,23.0,0
Córdoba,17,0.5882352941176471,0.23529411764705882,41.411764705882355,2022,9,Centro,1,0,17.0,17.0,15.0,16.333333333333332,1.1547005383792521,23.0,0
Córdoba,16,0.6875,0.25,39.1875,2022,10,Centro,1,0,17.0,17.0,17.0,17.0,0.0,23.0,0
Córdoba,21,0.8571428571428571,0.3333333333333333,43.666666666666664,2022,11,Centro,1,0,16.0,17.0,17.0,16.666666666666668,0.5773502691896263,23.0,0
Córdoba,34,0.7647058823529411,0.2647058823529412,44.94117647058823,2022,12,Centro,1,0,21.0,16.0,17.0,18.0,2.6457513110645907,23.0,1
Entre Ríos,11,0.8181818181818182,0.09090909090909091,55.63636363636363,2017,4,Centro,1,1,8.0,12.0,13.0,11.0,2.6457513110645907,22.6,0
Entre Ríos,8,0.625,0.5,33.875,2017,5,Centro,1,1,11.0,8.0,12.0,10.333333333333334,2.0816659994661326,22.6,0
Entre Ríos,15,0.9333333333333333,0.2,48.0,2017,6,Centro,1,1,8.0,11.0,8.0,9.0,1.7320508075688774,22.6,0
Entre Ríos,6,0.6666666666666666,0.6666666666666666,35.333333333333336,2017,7,Centro,1,1,15.0,8.0,11.0,11.333333333333334,3.511884584284246,22.6,0
Entre Ríos,6,0.8333333333333334,0.5,41.166666666666664,2017,8,Centro,1,1,6.0,15.0,8.0,9.666666666666666,4.725815626252608,22.6,0
Entre Ríos,17,0.8823529411764706,0.35294117647058826,47.0,2017,9,Centro,1,1,6.0,6.0,15.0,9.0,5.196152422706631,22.6,0
Entre Ríos,17,1.0,0.23529411764705882,49.64705882352941,2017,10,Centro,1,1,17.0,6.0,6.0,9.666666666666666,6.3508529610858835,22.6,0
Entre Ríos,17,0.8823529411764706,0.5294117647058824,38.470588235294116,2017,11,Centro,1,1,17.0,17.0,6.0,13.333333333333334,6.3508529610858835,22.6,0
Entre Ríos,19,0.7894736842105263,0.3684210526315789,40.1578947368421,2017,12,Centro,1,1,17.0,17.0,17.0,17.0,0.0,22.6,0
Entre Ríos,15,0.8,0.4666666666666667,36.333333333333336,2018,1,Centro,1,1,19.0,17.0,17.0,17.666666666666668,1.154700538379251,22.6,0
Entre Ríos,17,0.7647058823529411,0.4117647058823529,43.1764705882353,2018,2,Centro,1,1,15.0,19.0,17.0,17.0,1.9999999999999996,22.6,0
Entre Ríos,13,0.9230769230769231,0.23076923076923078,45.07692307692308,2018,3,Centro,1,1,17.0,15.0,19.0,17.0,1.9999999999999996,22.6,0
Entre Ríos,20,0.9,0.25,44.5,2018,4,Centro,1,1,13.0,17.0,15.0,15.0,1.9999999999999996,22.6,0
Entre Ríos,14,0.7142857142857143,0.35714285714285715,38.42857142857143,2018,5,Centro,1,1,20.0,13.0,17.0,16.666666666666668,3.5118845842842457,22.6,0
Entre Ríos,10,1.0,0.4,39.0,2018,6,Centro,1,1,14.0,20.0,13.0,15.666666666666666,3.785938897200182,22.6,0
Entre Ríos,25,0.72,0.44,35.0,2018,7,Centro,1,1,10.0,14.0,20.0,14.666666666666666,5.033222956847166,22.6,1
Entre Ríos,26,0.6923076923076923,0.23076923076923078,47.0,2018,8,Centro,1,1,25.0,10.0,14.0,16.333333333333332,7.767453465154029,22.6,1
Entre Ríos,16,0.9375,0.1875,48.5625,2018,9,Centro,1,1,26.0,25.0,10.0,20.333333333333332,8.962886439832502,22.6,0
Entre Ríos,23,0.782608695652174,0.21739130434782608,42.43478260869565,2018,10,Centro,1,1,16.0,26.0,25.0,22.333333333333332,5.507570547286103,22.6,1
Entre Ríos,23,0.782608695652174,0.391304347826087,40.26086956521739,2018,11,Centro,1,1,23.0,16.0,26.0,21.666666666666668,5.131601439446885,22.6,1
Entre Ríos,30,0.8666666666666667,0.36666666666666664,41.166666666666664,2018,12,Centro,1,1,23.0,23.0,16.0,20.666666666666668,4.0414518843273814,22.6,1
Entre Ríos,29,0.9310344827586207,0.3448275862068966,40.96551724137931,2019,1,Centro,1,1,30.0,23.0,23.0,25.333333333333332,4.041451884327381,22.6,1
Entre Ríos,19,0.7368421052631579,0.42105263157894735,42.0,2019,2,Centro,1,1,29.0,30.0,23.0,27.333333333333332,3.7859388972001833,22.6,0
Entre Ríos,24,0.75,0.375,45.125,2019,3,Centro,1,1,19.0,29.0,30.0,26.0,6.082762530298221,22.6,1
Entre Ríos,21,0.7619047619047619,0.38095238095238093,45.57142857142857,2019,4,Centro,1,1,24.0,19.0,29.0,24.0,5.000000000000002,22.6,0
Entre Ríos,16,0.8125,0.375,45.4375,2019,5,Centro,1,1,21.0,24.0,19.0,21.333333333333332,2.516611478423586,22.6,0
Entre Ríos,19,0.8421052631578947,0.3157894736842105,39.10526315789474,2019,6,Centro,1,1,16.0,21.0,24.0,20.333333333333332,4.0414518843273814,22.6,0
Entre Ríos,16,0.8125,0.3125,42.0,2019,7,Centro,1,1,19.0,16.0,21.0,18.666666666666668,2.5166114784235845,22.6,0
Entre Ríos,23,0.782608695652174,0.30434782608695654,38.73913043478261,2019,8,Centro,1,1,16.0,19.0,16.0,17.0,1.7320508075688799,22.6,1
Entre Ríos,19,0.7894736842105263,0.3157894736842105,42.78947368421053,2019,9,Centro,1,1,23.0,16.0,19.0,19.333333333333332,3.511884584284248,22.6,0
Entre Ríos,26,0.7692307692307693,0.34615384615384615,44.30769230769231,2019,10,Centro,1,1,19.0,23.0,16.0,19.333333333333332,3.5118845842842474,22.6,1
Entre Ríos,21,0.7619047619047619,0.38095238095238093,38.904761904761905,2019,11,Centro,1,1,26.0,19.0,23.0,22.666666666666668,3.5118845842842474,22.6,0
Entre Ríos,18,0.8888888888888888,0.4444444444444444,35.888888888888886,2019,12,Centro,1,1,21.0,26.0,19.0,22.0,3.605551275463991,22.6,0
Entre Ríos,19,0.8421052631578947,0.21052631578947367,45.68421052631579,2020,1,Centro,1,1,18.0,21.0,26.0,21.666666666666668,4.041451884327382,22.6,0
Entre Ríos,24,0.8333333333333334,0.2916666666666667,46.791666666666664,2020,2,Centro,1,1,19.0,18.0,21.0,19.333333333333332,1.5275252316519523,22.6,1
Entre Ríos,19,0.7894736842105263,0.3157894736842105,48.8421052631579,2020,3,Centro,1,1,24.0,19.0,18.0,20.333333333333332,3.214550253664321,22.6,0
Entre Ríos,19,0.7368421052631579,0.2631578947368421,47.0,2020,4,Centro,1,1,19.0,24.0,19.0,20.666666666666668,2.8867513459481327,22.6,0
Entre Ríos,13,0.8461538461538461,0.38461538461538464,38.92307692307692,2020,5,Centro,1,1,19.0,19.0,24.0,20.666666666666668,2.8867513459481327,22.6,0
Entre Ríos,13,0.9230769230769231,0.46153846153846156,35.46153846153846,2020,6,Centro,1,1,13.0,19.0,19.0,17.0,3.4641016151377544,22.6,0
Entre Ríos,12,0.75,0.3333333333333333,47.833333333333336,2020,7,Centro,1,1,13.0,13.0,19.0,15.0,3.4641016151377544,22.6,0
Entre Ríos,8,0.625,0.375,38.875,2020,8,Centro,1,1,12.0,13.0,13.0,12.666666666666666,0.5773502691896255,22.6,0
Entre Ríos,12,0.6666666666666666,0.5,37.833333333333336,2020,9,Centro,1,1,8.0,12.0,13.0,11.0,2.6457513110645907,22.6,0
Entre Ríos,20,0.75,0.25,45.25,2020,10,Centro,1,1,12.0,8.0,12.0,10.666666666666666,2.3094010767585034,22.6,0
Entre Ríos,15,0.7333333333333333,0.3333333333333333,40.666666666666664,2020,11,Centro,1,1,20.0,12.0,8.0,13.333333333333334,6.110100926607786,22.6,0
Entre Ríos,22,0.8181818181818182,0.36363636363636365,44.72727272727273,2020,12,Centro,1,1,15.0,20.0,12.0,15.666666666666666,4.04145188432738,22.6,0
Entre Ríos,21,0.7142857142857143,0.2857142857142857,46.523809523809526,2021,1,Centro,1,1,22.0,15.0,20.0,19.0,3.6055512754639882,22.6,0
Entre Ríos,18,0.7222222222222222,0.2222222222222222,44.22222222222222,2021,2,Centro,1,1,21.0,22.0,15.0,19.333333333333332,3.785938897200182,22.6,0
Entre Ríos,12,0.6666666666666666,0.5,32.416666666666664,2021,3,Centro,1,1,18.0,21.0,22.0,20.333333333333332,2.081665999466132,22.6,0
Entre Ríos,18,0.6111111111111112,0.3333333333333333,45.333333333333336,2021,4,Centro,1,1,12.0,18.0,21.0,17.0,4.58257569495584,22.6,0
Entre Ríos,15,0.9333333333333333,0.4666666666666667,37.666666666666664,2021,5,Centro,1,1,18.0,12.0,18.0,16.0,3.464101615137754,22.6,0
Entre Ríos,9,0.7777777777777778,0.1111111111111111,45.333333333333336,2021,6,Centro,1,1,15.0,18.0,12.0,15.0,2.9999999999999996,22.6,0
Entre Ríos,20,0.95,0.4,36.75,2021,7,Centro,1,1,9.0,15.0,18.0,14.0,4.58257569495584,22.6,0
